BPMX-1 BPMY-1 BPMS-1 BPMA-1 BPMB-1 BPMC-1 BPMD-1 
-2.127835e+00 1.300650e-01 10536133 2.179662e+06 3.131229e+06 2.837436e+06 2.387806e+06 
-2.115100e+00 1.309940e-01 10535314 2.181560e+06 3.129224e+06 2.834784e+06 2.389746e+06 
-2.112795e+00 1.165130e-01 10533637 2.179470e+06 3.125702e+06 2.836598e+06 2.391867e+06 
-2.124022e+00 1.147130e-01 10534921 2.177648e+06 3.127578e+06 2.839145e+06 2.390550e+06 
-2.137996e+00 1.275360e-01 10536930 2.177744e+06 3.132716e+06 2.839746e+06 2.386724e+06 
-2.141075e+00 1.258180e-01 10535852 2.176661e+06 3.132690e+06 2.840175e+06 2.386326e+06 
-2.129853e+00 1.151340e-01 10535686 2.177199e+06 3.128551e+06 2.840525e+06 2.389411e+06 
-2.117879e+00 1.173500e-01 10535522 2.179317e+06 3.127080e+06 2.837961e+06 2.391164e+06 
-2.115931e+00 1.304050e-01 10535157 2.181200e+06 3.129311e+06 2.834882e+06 2.389764e+06 
-2.126156e+00 1.300760e-01 10536165 2.179660e+06 3.131251e+06 2.836879e+06 2.388375e+06 
-2.138092e+00 1.123890e-01 10536029 2.175518e+06 3.129501e+06 2.842482e+06 2.388528e+06 
-2.139175e+00 1.143500e-01 10536264 2.175298e+06 3.130485e+06 2.841988e+06 2.388493e+06 
-2.132089e+00 1.303830e-01 10537163 2.178803e+06 3.132712e+06 2.837937e+06 2.387711e+06 
-2.119672e+00 1.306490e-01 10537650 2.181181e+06 3.130667e+06 2.836169e+06 2.389633e+06 
-2.118509e+00 1.168450e-01 10534953 2.178917e+06 3.127027e+06 2.837899e+06 2.391110e+06 
-2.125298e+00 1.156460e-01 10535431 2.177748e+06 3.128042e+06 2.839390e+06 2.390251e+06 
-2.138547e+00 1.271090e-01 10538455 2.177726e+06 3.133362e+06 2.840146e+06 2.387221e+06 
-2.140500e+00 1.255870e-01 10539049 2.177194e+06 3.133692e+06 2.840796e+06 2.387367e+06 
-2.133646e+00 1.142010e-01 10537271 2.176564e+06 3.129677e+06 2.841546e+06 2.389484e+06 
-2.122426e+00 1.179220e-01 10536788 2.178753e+06 3.128470e+06 2.838785e+06 2.390780e+06 
-2.120595e+00 1.296930e-01 10537332 2.180680e+06 3.130693e+06 2.836267e+06 2.389692e+06 
-2.130985e+00 1.279670e-01 10537799 2.178933e+06 3.132107e+06 2.838539e+06 2.388220e+06 
-2.141175e+00 1.123450e-01 10537897 2.175167e+06 3.130778e+06 2.843279e+06 2.388673e+06 
-2.143564e+00 1.136270e-01 10537897 2.174941e+06 3.131426e+06 2.843418e+06 2.388112e+06 
-2.136579e+00 1.307470e-01 10537469 2.178441e+06 3.133348e+06 2.838953e+06 2.386727e+06 
-2.128038e+00 1.298960e-01 10536910 2.179522e+06 3.131705e+06 2.837467e+06 2.388216e+06 
-2.124128e+00 1.149360e-01 10537573 2.178504e+06 3.128131e+06 2.840129e+06 2.390809e+06 
-2.132169e+00 1.150050e-01 10537653 2.176932e+06 3.129766e+06 2.841187e+06 2.389768e+06 
-2.144108e+00 1.276700e-01 10539733 2.177153e+06 3.134764e+06 2.841300e+06 2.386516e+06 
-2.144543e+00 1.266960e-01 10538685 2.176790e+06 3.134278e+06 2.841335e+06 2.386282e+06 
-2.136175e+00 1.151150e-01 10539011 2.176599e+06 3.130819e+06 2.842223e+06 2.389370e+06 
-2.127991e+00 1.184800e-01 10538355 2.178541e+06 3.129655e+06 2.840320e+06 2.389839e+06 
-2.126337e+00 1.296730e-01 10538875 2.180219e+06 3.131925e+06 2.837800e+06 2.388931e+06 
-2.135464e+00 1.272530e-01 10539087 2.178398e+06 3.133056e+06 2.839795e+06 2.387838e+06 
-2.146522e+00 1.126420e-01 10538948 2.174597e+06 3.131975e+06 2.844439e+06 2.387937e+06 
-2.148064e+00 1.134850e-01 10539664 2.174477e+06 3.132733e+06 2.844595e+06 2.387859e+06 
-2.140415e+00 1.293030e-01 10539446 2.178001e+06 3.134309e+06 2.840376e+06 2.386760e+06 
-2.127833e+00 1.292430e-01 10538973 2.180116e+06 3.131936e+06 2.838337e+06 2.388584e+06 
-2.127035e+00 1.163680e-01 10537864 2.178254e+06 3.128999e+06 2.840383e+06 2.390228e+06 
-2.135986e+00 1.131030e-01 10539689 2.176400e+06 3.130697e+06 2.842667e+06 2.389925e+06 
-2.149988e+00 1.257920e-01 10540774 2.175954e+06 3.135869e+06 2.842722e+06 2.386229e+06 
-2.152499e+00 1.265620e-01 10540872 2.175879e+06 3.136247e+06 2.843227e+06 2.385519e+06 
-2.140579e+00 1.149580e-01 10539070 2.175635e+06 3.131761e+06 2.842765e+06 2.388909e+06 
-2.129614e+00 1.177040e-01 10538275 2.177932e+06 3.129968e+06 2.840496e+06 2.389879e+06 
-2.127227e+00 1.316520e-01 10539373 2.180349e+06 3.132698e+06 2.837602e+06 2.388724e+06 
-2.137344e+00 1.276760e-01 10539646 2.178161e+06 3.133714e+06 2.840073e+06 2.387698e+06 
-2.147776e+00 1.111410e-01 10539962 2.174268e+06 3.132320e+06 2.845082e+06 2.388292e+06 
-2.154006e+00 1.105490e-01 10540466 2.173328e+06 3.133319e+06 2.846421e+06 2.387398e+06 
-2.143191e+00 1.281830e-01 10539634 2.177264e+06 3.134772e+06 2.840934e+06 2.386664e+06 
-2.130089e+00 1.305490e-01 10539211 2.179808e+06 3.132794e+06 2.838357e+06 2.388252e+06 
-2.127545e+00 1.159090e-01 10539663 2.178201e+06 3.129807e+06 2.840762e+06 2.390893e+06 
-2.138017e+00 1.133200e-01 10539428 2.176050e+06 3.130987e+06 2.842898e+06 2.389493e+06 
-2.152784e+00 1.249820e-01 10541234 2.175535e+06 3.136253e+06 2.843520e+06 2.385926e+06 
-2.159232e+00 1.264360e-01 10540256 2.174512e+06 3.137262e+06 2.844080e+06 2.384402e+06 
-2.146982e+00 1.130130e-01 10541585 2.175164e+06 3.132858e+06 2.845203e+06 2.388360e+06 
-2.132930e+00 1.163380e-01 10540276 2.177771e+06 3.130687e+06 2.842003e+06 2.389815e+06 
-2.127462e+00 1.300080e-01 10539842 2.180349e+06 3.132393e+06 2.838250e+06 2.388850e+06 
-2.138022e+00 1.297710e-01 10540461 2.178752e+06 3.134224e+06 2.840248e+06 2.387237e+06 
-2.154281e+00 1.112080e-01 10541787 2.173684e+06 3.133845e+06 2.846735e+06 2.387523e+06 
-2.158847e+00 1.104390e-01 10541720 2.172670e+06 3.134572e+06 2.847474e+06 2.387004e+06 
-2.152243e+00 1.268100e-01 10542232 2.176223e+06 3.136670e+06 2.843491e+06 2.385848e+06 
-2.135970e+00 1.312330e-01 10540385 2.179253e+06 3.134166e+06 2.839587e+06 2.387379e+06 
-2.127524e+00 1.180860e-01 10540217 2.178761e+06 3.130243e+06 2.840633e+06 2.390580e+06 
-2.136636e+00 1.121420e-01 10540155 2.176379e+06 3.130635e+06 2.843207e+06 2.389933e+06 
-2.154172e+00 1.249080e-01 10542656 2.175791e+06 3.136689e+06 2.844348e+06 2.385828e+06 
-2.162512e+00 1.243590e-01 10542852 2.174094e+06 3.138304e+06 2.845592e+06 2.384862e+06 
-2.155438e+00 1.121920e-01 10541207 2.173406e+06 3.134155e+06 2.846477e+06 2.387169e+06 
-2.135950e+00 1.140940e-01 10542431 2.177229e+06 3.131575e+06 2.843331e+06 2.390296e+06 
-2.129626e+00 1.305650e-01 10541341 2.180303e+06 3.133378e+06 2.838827e+06 2.388833e+06 
-2.136904e+00 1.301360e-01 10541038 2.178797e+06 3.134590e+06 2.839841e+06 2.387810e+06 
-2.153944e+00 1.125060e-01 10542755 2.174072e+06 3.134372e+06 2.846646e+06 2.387665e+06 
-2.163898e+00 1.081490e-01 10542289 2.171607e+06 3.135167e+06 2.848866e+06 2.386649e+06 
-2.159494e+00 1.242070e-01 10542259 2.174584e+06 3.137465e+06 2.845100e+06 2.385110e+06 
-2.143608e+00 1.297770e-01 10542191 2.178025e+06 3.135825e+06 2.841468e+06 2.386873e+06 
-2.128805e+00 1.183030e-01 10541137 2.179048e+06 3.130491e+06 2.841328e+06 2.390270e+06 
-2.134040e+00 1.141290e-01 10540903 2.177173e+06 3.130873e+06 2.842538e+06 2.390319e+06 
-2.152413e+00 1.243640e-01 10543089 2.176013e+06 3.136506e+06 2.844197e+06 2.386373e+06 
-2.167129e+00 1.259230e-01 10543074 2.173772e+06 3.139253e+06 2.846290e+06 2.383759e+06 
-2.162950e+00 1.149280e-01 10543611 2.173016e+06 3.136657e+06 2.847814e+06 2.386124e+06 
-2.144710e+00 1.139550e-01 10542907 2.175923e+06 3.133075e+06 2.844987e+06 2.388922e+06 
-2.131535e+00 1.290180e-01 10540630 2.179753e+06 3.133060e+06 2.839371e+06 2.388446e+06 
-2.134724e+00 1.313410e-01 10541467 2.179717e+06 3.134283e+06 2.839673e+06 2.387794e+06 
-2.150686e+00 1.136470e-01 10542306 2.174628e+06 3.133966e+06 2.845724e+06 2.387988e+06 
-2.165234e+00 1.059380e-01 10543293 2.171445e+06 3.135106e+06 2.849937e+06 2.386805e+06 
-2.165972e+00 1.247050e-01 10543273 2.174135e+06 3.138589e+06 2.846686e+06 2.383863e+06 
-2.151101e+00 1.309770e-01 10542264 2.177129e+06 3.137153e+06 2.842650e+06 2.385332e+06 
-2.134567e+00 1.176630e-01 10542102 2.178035e+06 3.131779e+06 2.842485e+06 2.389803e+06 
-2.132754e+00 1.135690e-01 10541601 2.177498e+06 3.130715e+06 2.842668e+06 2.390720e+06 
-2.149376e+00 1.244930e-01 10543608 2.176450e+06 3.136373e+06 2.843624e+06 2.387161e+06 
-2.166585e+00 1.253980e-01 10543756 2.174211e+06 3.138985e+06 2.846766e+06 2.383794e+06 
-2.168628e+00 1.120890e-01 10543590 2.171685e+06 3.137042e+06 2.849288e+06 2.385575e+06 
-2.154120e+00 1.104020e-01 10543139 2.173848e+06 3.134096e+06 2.847198e+06 2.387997e+06 
-2.137888e+00 1.284120e-01 10542869 2.179215e+06 3.134527e+06 2.841266e+06 2.387861e+06 
-2.134257e+00 1.328970e-01 10542261 2.180193e+06 3.134720e+06 2.839532e+06 2.387816e+06 
-2.147404e+00 1.146460e-01 10542862 2.175466e+06 3.133737e+06 2.845187e+06 2.388472e+06 
-2.165403e+00 1.057680e-01 10543154 2.171372e+06 3.135053e+06 2.849967e+06 2.386762e+06 
-2.170802e+00 1.210790e-01 10544350 2.172817e+06 3.139255e+06 2.848223e+06 2.384055e+06 
-2.159780e+00 1.308780e-01 10544491 2.175911e+06 3.139461e+06 2.844465e+06 2.384654e+06 
-2.139133e+00 1.171540e-01 10542107 2.177066e+06 3.132583e+06 2.843188e+06 2.389270e+06 
-2.133181e+00 1.115100e-01 10541939 2.177240e+06 3.130465e+06 2.843250e+06 2.390984e+06 
-2.146506e+00 1.254820e-01 10543870 2.177298e+06 3.135983e+06 2.843217e+06 2.387372e+06 
-2.164949e+00 1.291420e-01 10544108 2.174776e+06 3.139831e+06 2.845581e+06 2.383920e+06 
-2.170944e+00 1.120880e-01 10545682 2.171772e+06 3.138008e+06 2.850273e+06 2.385629e+06 
-2.162234e+00 1.084280e-01 10544099 2.172459e+06 3.135318e+06 2.849194e+06 2.387128e+06 
-2.143958e+00 1.258880e-01 10542827 2.177830e+06 3.135059e+06 2.842710e+06 2.387228e+06 
-2.136288e+00 1.344080e-01 10542571 2.180011e+06 3.135556e+06 2.839541e+06 2.387463e+06 
-2.143602e+00 1.170800e-01 10542775 2.176546e+06 3.133415e+06 2.844207e+06 2.388607e+06 
-2.160093e+00 1.066520e-01 10544288 2.172825e+06 3.134462e+06 2.849452e+06 2.387549e+06 
-2.171288e+00 1.211120e-01 10544908 2.172908e+06 3.139456e+06 2.848499e+06 2.384045e+06 
-2.164997e+00 1.287090e-01 10545453 2.175016e+06 3.140126e+06 2.846065e+06 2.384246e+06 
-2.147083e+00 1.172010e-01 10543796 2.176226e+06 3.134289e+06 2.845059e+06 2.388222e+06 
-2.136244e+00 1.112090e-01 10543546 2.177200e+06 3.131215e+06 2.844420e+06 2.390711e+06 
-2.142626e+00 1.257200e-01 10543097 2.177896e+06 3.135073e+06 2.842410e+06 2.387717e+06 
-2.158691e+00 1.303850e-01 10544103 2.176024e+06 3.138990e+06 2.844357e+06 2.384732e+06 
-2.169337e+00 1.119440e-01 10544672 2.171945e+06 3.137279e+06 2.849899e+06 2.385549e+06 
-2.166786e+00 1.078250e-01 10543655 2.171636e+06 3.135719e+06 2.850041e+06 2.386259e+06 
-2.151182e+00 1.248910e-01 10543324 2.176381e+06 3.136430e+06 2.844001e+06 2.386512e+06 
-2.139760e+00 1.358670e-01 10542831 2.179726e+06 3.136453e+06 2.839935e+06 2.386717e+06 
-2.139930e+00 1.179400e-01 10542381 2.177327e+06 3.132719e+06 2.843470e+06 2.388865e+06 
-2.155120e+00 1.073050e-01 10543239 2.173380e+06 3.133594e+06 2.848086e+06 2.388179e+06 
-2.168984e+00 1.200800e-01 10544132 2.172857e+06 3.138776e+06 2.847979e+06 2.384520e+06 
-2.168252e+00 1.286290e-01 10544680 2.174398e+06 3.140328e+06 2.846497e+06 2.383457e+06 
-2.154201e+00 1.148700e-01 10544072 2.174741e+06 3.135145e+06 2.846705e+06 2.387481e+06 
-2.141199e+00 1.105800e-01 10543501 2.176092e+06 3.132093e+06 2.845149e+06 2.390167e+06 
-2.140559e+00 1.256370e-01 10544118 2.178546e+06 3.134911e+06 2.842470e+06 2.388191e+06 
-2.154186e+00 1.319870e-01 10544631 2.177175e+06 3.138633e+06 2.843529e+06 2.385294e+06 
-2.167345e+00 1.139480e-01 10545138 2.172469e+06 3.137650e+06 2.849136e+06 2.385883e+06 
-2.167802e+00 1.051550e-01 10544420 2.171161e+06 3.135699e+06 2.850830e+06 2.386730e+06 
-2.157704e+00 1.233980e-01 10544290 2.175325e+06 3.137481e+06 2.845647e+06 2.385837e+06 
-2.145651e+00 1.338140e-01 10542796 2.178500e+06 3.136985e+06 2.841324e+06 2.385987e+06 
-2.141046e+00 1.177560e-01 10542597 2.176929e+06 3.133165e+06 2.843514e+06 2.388989e+06 
-2.151591e+00 1.084670e-01 10543845 2.174415e+06 3.133247e+06 2.847614e+06 2.388569e+06 
-2.165440e+00 1.215490e-01 10544116 2.173837e+06 3.138272e+06 2.847306e+06 2.384701e+06 
-2.169661e+00 1.308520e-01 10545141 2.174285e+06 3.141406e+06 2.846145e+06 2.383305e+06 
-2.159746e+00 1.168410e-01 10544597 2.174187e+06 3.136613e+06 2.847362e+06 2.386435e+06 
-2.146118e+00 1.088370e-01 10542431 2.175054e+06 3.132018e+06 2.846238e+06 2.389121e+06 
-2.143332e+00 1.255920e-01 10542826 2.177549e+06 3.135242e+06 2.842320e+06 2.387715e+06 
-2.150923e+00 1.315660e-01 10543099 2.177361e+06 3.137536e+06 2.842682e+06 2.385520e+06 
-2.161454e+00 1.145080e-01 10544865 2.173585e+06 3.136581e+06 2.848109e+06 2.386590e+06 
-2.167461e+00 1.041090e-01 10544884 2.171289e+06 3.135460e+06 2.851220e+06 2.386915e+06 
-2.160127e+00 1.220090e-01 10543863 2.174688e+06 3.137445e+06 2.846239e+06 2.385491e+06 
-2.149934e+00 1.335620e-01 10544155 2.178299e+06 3.137788e+06 2.842703e+06 2.385365e+06 
-2.143945e+00 1.175530e-01 10543041 2.176517e+06 3.133734e+06 2.844152e+06 2.388638e+06 
-2.148063e+00 1.071020e-01 10542567 2.174539e+06 3.132030e+06 2.846944e+06 2.389054e+06 
-2.162016e+00 1.215560e-01 10544042 2.174202e+06 3.137872e+06 2.846536e+06 2.385432e+06 
-2.167815e+00 1.280000e-01 10543875 2.174194e+06 3.139919e+06 2.846305e+06 2.383457e+06 
-2.161811e+00 1.175370e-01 10543437 2.173666e+06 3.136779e+06 2.847218e+06 2.385774e+06 
-2.150635e+00 1.089560e-01 10542919 2.174019e+06 3.133338e+06 2.846683e+06 2.388879e+06 
-2.144670e+00 1.227640e-01 10542424 2.176916e+06 3.134741e+06 2.843034e+06 2.387733e+06 
-2.148762e+00 1.322020e-01 10543189 2.177731e+06 3.137421e+06 2.842136e+06 2.385901e+06 
-2.158091e+00 1.158070e-01 10544545 2.174175e+06 3.136258e+06 2.847142e+06 2.386970e+06 
-2.165656e+00 1.068310e-01 10544020 2.171644e+06 3.135567e+06 2.850028e+06 2.386781e+06 
-2.162468e+00 1.222030e-01 10543954 2.174212e+06 3.138031e+06 2.846476e+06 2.385235e+06 
-2.152704e+00 1.328310e-01 10543429 2.177307e+06 3.138173e+06 2.842819e+06 2.385130e+06 
-2.144354e+00 1.171550e-01 10542992 2.176355e+06 3.133740e+06 2.844253e+06 2.388644e+06 
-2.147964e+00 1.083850e-01 10542071 2.174294e+06 3.132448e+06 2.846212e+06 2.389117e+06 
-2.156661e+00 1.207230e-01 10543384 2.174865e+06 3.136603e+06 2.845667e+06 2.386249e+06 
-2.164936e+00 1.298010e-01 10542624 2.174702e+06 3.139374e+06 2.845191e+06 2.383357e+06 
-2.161294e+00 1.170590e-01 10543390 2.173613e+06 3.136651e+06 2.847149e+06 2.385977e+06 
-2.151394e+00 1.081800e-01 10542861 2.173830e+06 3.133242e+06 2.846996e+06 2.388793e+06 
-2.144723e+00 1.226800e-01 10543007 2.176924e+06 3.134999e+06 2.843124e+06 2.387960e+06 
-2.149821e+00 1.326880e-01 10542618 2.177480e+06 3.137544e+06 2.842038e+06 2.385556e+06 
-2.157153e+00 1.183050e-01 10542964 2.174532e+06 3.135928e+06 2.846266e+06 2.386238e+06 
-2.162415e+00 1.051860e-01 10542979 2.171616e+06 3.134529e+06 2.849407e+06 2.387427e+06 
-2.162357e+00 1.194230e-01 10542692 2.173724e+06 3.136967e+06 2.846787e+06 2.385214e+06 
-2.152144e+00 1.317750e-01 10544567 2.177452e+06 3.138254e+06 2.843199e+06 2.385662e+06 
-2.146020e+00 1.191130e-01 10543262 2.176325e+06 3.134551e+06 2.844144e+06 2.388242e+06 
-2.147749e+00 1.067320e-01 10542688 2.174221e+06 3.132287e+06 2.846652e+06 2.389528e+06 
-2.155378e+00 1.191140e-01 10542953 2.175004e+06 3.135717e+06 2.845886e+06 2.386346e+06 
-2.162047e+00 1.304900e-01 10543441 2.175509e+06 3.139206e+06 2.844871e+06 2.383855e+06 
-2.159886e+00 1.173720e-01 10542153 2.173716e+06 3.136028e+06 2.846606e+06 2.385803e+06 
-2.151597e+00 1.094810e-01 10542186 2.174130e+06 3.133031e+06 2.846891e+06 2.388134e+06 
-2.147060e+00 1.222120e-01 10542515 2.176734e+06 3.134787e+06 2.843827e+06 2.387167e+06 
-2.148494e+00 1.321680e-01 10541063 2.177301e+06 3.136768e+06 2.841495e+06 2.385499e+06 
-2.154266e+00 1.187900e-01 10541436 2.174510e+06 3.135340e+06 2.845036e+06 2.386550e+06 
-2.158764e+00 1.069030e-01 10541946 2.172414e+06 3.133777e+06 2.848370e+06 2.387385e+06 
-2.159587e+00 1.189770e-01 10541868 2.173926e+06 3.136203e+06 2.846171e+06 2.385568e+06 
-2.152226e+00 1.325540e-01 10541311 2.176837e+06 3.137484e+06 2.842149e+06 2.384841e+06 
-2.147764e+00 1.207630e-01 10541831 2.176156e+06 3.134543e+06 2.843915e+06 2.387217e+06 
-2.146139e+00 1.079430e-01 10540463 2.174372e+06 3.131415e+06 2.845732e+06 2.388944e+06 
-2.154104e+00 1.209940e-01 10541539 2.175149e+06 3.135479e+06 2.844902e+06 2.386009e+06 
-2.161160e+00 1.286320e-01 10542511 2.175017e+06 3.138617e+06 2.844640e+06 2.384237e+06 
-2.158263e+00 1.188010e-01 10542864 2.174173e+06 3.136400e+06 2.846103e+06 2.386188e+06 
-2.150488e+00 1.102220e-01 10541425 2.174452e+06 3.132570e+06 2.846555e+06 2.387848e+06 
-2.145562e+00 1.206570e-01 10540680 2.176185e+06 3.133899e+06 2.843181e+06 2.387415e+06 
-2.147386e+00 1.305520e-01 10540901 2.177298e+06 3.136157e+06 2.841649e+06 2.385797e+06 
-2.153428e+00 1.187050e-01 10541357 2.174853e+06 3.134929e+06 2.845126e+06 2.386449e+06 
-2.158412e+00 1.055030e-01 10541269 2.172227e+06 3.133162e+06 2.848485e+06 2.387395e+06 
-2.157169e+00 1.176890e-01 10541374 2.174233e+06 3.135223e+06 2.846074e+06 2.385844e+06 
-2.150428e+00 1.320730e-01 10541135 2.177023e+06 3.137051e+06 2.841890e+06 2.385171e+06 
-2.144577e+00 1.207000e-01 10539824 2.176293e+06 3.133374e+06 2.842896e+06 2.387261e+06 
-2.144762e+00 1.100160e-01 10540404 2.175067e+06 3.131373e+06 2.845287e+06 2.388677e+06 
-2.152749e+00 1.164630e-01 10540748 2.174367e+06 3.134370e+06 2.845116e+06 2.386895e+06 
-2.160054e+00 1.294500e-01 10542256 2.175213e+06 3.138562e+06 2.844186e+06 2.384295e+06 
-2.158032e+00 1.184260e-01 10539953 2.173487e+06 3.135496e+06 2.845279e+06 2.385691e+06 
-2.149477e+00 1.084990e-01 10540286 2.173796e+06 3.132085e+06 2.846061e+06 2.388344e+06 
-2.143470e+00 1.188750e-01 10541285 2.176540e+06 3.133262e+06 2.843472e+06 2.388011e+06 
-2.145659e+00 1.317240e-01 10539070 2.177382e+06 3.135536e+06 2.840663e+06 2.385489e+06 
-2.151409e+00 1.201560e-01 10540412 2.174981e+06 3.134803e+06 2.844051e+06 2.386577e+06 
-2.156307e+00 1.068470e-01 10539694 2.172276e+06 3.132763e+06 2.847297e+06 2.387358e+06 
-2.156487e+00 1.177210e-01 10540138 2.173793e+06 3.135051e+06 2.845320e+06 2.385974e+06 
-2.151366e+00 1.299100e-01 10539307 2.176143e+06 3.136297e+06 2.841916e+06 2.384951e+06 
-2.143640e+00 1.205450e-01 10539548 2.176033e+06 3.133444e+06 2.842361e+06 2.387710e+06 
-2.143200e+00 1.103220e-01 10538867 2.175144e+06 3.130623e+06 2.844651e+06 2.388449e+06 
-2.149885e+00 1.165130e-01 10539377 2.174645e+06 3.133418e+06 2.844347e+06 2.386967e+06 
-2.158448e+00 1.279390e-01 10540494 2.175036e+06 3.137353e+06 2.843866e+06 2.384239e+06 
-2.156383e+00 1.184140e-01 10541025 2.174111e+06 3.135408e+06 2.845432e+06 2.386074e+06 
-2.148065e+00 1.115340e-01 10539953 2.174235e+06 3.132478e+06 2.845014e+06 2.388226e+06 
-2.141545e+00 1.187730e-01 10537675 2.175944e+06 3.132006e+06 2.842047e+06 2.387678e+06 
-2.143167e+00 1.301780e-01 10539112 2.177603e+06 3.134827e+06 2.840575e+06 2.386107e+06 
-2.150192e+00 1.201770e-01 10538915 2.174800e+06 3.134237e+06 2.843367e+06 2.386511e+06 
-2.154560e+00 1.088000e-01 10537890 2.172395e+06 3.132379e+06 2.846082e+06 2.387034e+06 
-2.156174e+00 1.178230e-01 10538485 2.173727e+06 3.134318e+06 2.845012e+06 2.385428e+06 
-2.149580e+00 1.286140e-01 10538900 2.176349e+06 3.135459e+06 2.841935e+06 2.385157e+06 
-2.140655e+00 1.221190e-01 10538751 2.176631e+06 3.132963e+06 2.841407e+06 2.387750e+06 
-2.138510e+00 1.115270e-01 10538025 2.175420e+06 3.130320e+06 2.842932e+06 2.389353e+06 
-2.146413e+00 1.174590e-01 10537784 2.175336e+06 3.132236e+06 2.843482e+06 2.386730e+06 
-2.154398e+00 1.277980e-01 10537977 2.175335e+06 3.135739e+06 2.842718e+06 2.384185e+06 
-2.154415e+00 1.191150e-01 10538464 2.174287e+06 3.134173e+06 2.844566e+06 2.385438e+06 
-2.148776e+00 1.091210e-01 10537962 2.173667e+06 3.131249e+06 2.845348e+06 2.387698e+06 
-2.141166e+00 1.182760e-01 10537994 2.176148e+06 3.131799e+06 2.842310e+06 2.387737e+06 
-2.138951e+00 1.286290e-01 10536934 2.177880e+06 3.132942e+06 2.839837e+06 2.386275e+06 
-2.145581e+00 1.210990e-01 10537167 2.175628e+06 3.132832e+06 2.842262e+06 2.386445e+06 
-2.152952e+00 1.086620e-01 10537736 2.172833e+06 3.131818e+06 2.846026e+06 2.387059e+06 
-2.153795e+00 1.163470e-01 10537155 2.173590e+06 3.133299e+06 2.844493e+06 2.385773e+06 
-2.148554e+00 1.293050e-01 10537812 2.176221e+06 3.135266e+06 2.841173e+06 2.385152e+06 
-2.139077e+00 1.228290e-01 10537422 2.177042e+06 3.132116e+06 2.840981e+06 2.387283e+06 
-2.138382e+00 1.133230e-01 10537605 2.175658e+06 3.130462e+06 2.842510e+06 2.388975e+06 
-2.143135e+00 1.157660e-01 10537074 2.175302e+06 3.131355e+06 2.842881e+06 2.387536e+06 
-2.151046e+00 1.265090e-01 10537418 2.175353e+06 3.135015e+06 2.842021e+06 2.385029e+06 
-2.154152e+00 1.209690e-01 10536891 2.173889e+06 3.134389e+06 2.843371e+06 2.385242e+06 
-2.146722e+00 1.121700e-01 10537511 2.174185e+06 3.131508e+06 2.844157e+06 2.387661e+06 
-2.138359e+00 1.174840e-01 10536761 2.176454e+06 3.130611e+06 2.841875e+06 2.387821e+06 
-2.135341e+00 1.295070e-01 10535912 2.178002e+06 3.132594e+06 2.838417e+06 2.386899e+06 
-2.139969e+00 1.226910e-01 10536371 2.176453e+06 3.132130e+06 2.840665e+06 2.387123e+06 
-2.148982e+00 1.103160e-01 10536640 2.173363e+06 3.131281e+06 2.844634e+06 2.387362e+06 
-2.152611e+00 1.161980e-01 10537042 2.173888e+06 3.132895e+06 2.844443e+06 2.385816e+06 
-2.149245e+00 1.260750e-01 10535126 2.175394e+06 3.133676e+06 2.841467e+06 2.384589e+06 
-2.139248e+00 1.238090e-01 10535523 2.176592e+06 3.131932e+06 2.840145e+06 2.386854e+06 
-2.133007e+00 1.141340e-01 10535057 2.176392e+06 3.128712e+06 2.841046e+06 2.388907e+06 
-2.138353e+00 1.168530e-01 10536447 2.176296e+06 3.130403e+06 2.841903e+06 2.387845e+06 
-2.146322e+00 1.235230e-01 10535490 2.175389e+06 3.133024e+06 2.841363e+06 2.385714e+06 
-2.151316e+00 1.207660e-01 10535678 2.174153e+06 3.133447e+06 2.842691e+06 2.385387e+06 
-2.146119e+00 1.117310e-01 10536990 2.173817e+06 3.131469e+06 2.843702e+06 2.388002e+06 
-2.138392e+00 1.172860e-01 10534990 2.176009e+06 3.130099e+06 2.841394e+06 2.387488e+06 
-2.132621e+00 1.281080e-01 10534360 2.178002e+06 3.131351e+06 2.837885e+06 2.387122e+06 
-2.135372e+00 1.239840e-01 10534964 2.176909e+06 3.131391e+06 2.839093e+06 2.387571e+06 
-2.142242e+00 1.121980e-01 10535229 2.174331e+06 3.130222e+06 2.842674e+06 2.388002e+06 
-2.149441e+00 1.140900e-01 10535608 2.173433e+06 3.131934e+06 2.843547e+06 2.386694e+06 
-2.145927e+00 1.247140e-01 10535160 2.175354e+06 3.133285e+06 2.840785e+06 2.385736e+06 
-2.136596e+00 1.245810e-01 10535086 2.177070e+06 3.131488e+06 2.839468e+06 2.387060e+06 
-2.130076e+00 1.142710e-01 10533089 2.176287e+06 3.127871e+06 2.839807e+06 2.389124e+06 
-2.133774e+00 1.151810e-01 10535042 2.176360e+06 3.129081e+06 2.840921e+06 2.388680e+06 
-2.141585e+00 1.249110e-01 10535085 2.175946e+06 3.132720e+06 2.839878e+06 2.386541e+06 
-2.147376e+00 1.207810e-01 10535888 2.174699e+06 3.133012e+06 2.841948e+06 2.386229e+06 
-2.146806e+00 1.142000e-01 10534029 2.173860e+06 3.130748e+06 2.842970e+06 2.386451e+06 
-2.136100e+00 1.157740e-01 10534005 2.175795e+06 3.129319e+06 2.840861e+06 2.388030e+06 
